year,month,week,ymw,date,topic,z_1,N
1978,12,49,1978-12-49,1978-12-09,0,49,64136
1978,12,50,1978-12-50,1978-12-10,0,59,66780
1978,12,50,1978-12-50,1978-12-11,0,187,66355
1978,12,50,1978-12-50,1978-12-12,0,49,64121
1978,12,50,1978-12-50,1978-12-13,0,47,65489
1978,12,50,1978-12-50,1978-12-14,0,29,66659
1978,12,50,1978-12-50,1978-12-15,0,39,58674
1978,12,50,1978-12-50,1978-12-16,0,28,59950
1978,12,51,1978-12-51,1978-12-17,0,60,54039
1978,12,51,1978-12-51,1978-12-18,0,44,57237
1978,12,51,1978-12-51,1978-12-19,0,60,55477
1978,12,51,1978-12-51,1978-12-20,0,73,61616
1978,12,51,1978-12-51,1978-12-21,0,27,58724
1978,12,51,1978-12-51,1978-12-22,0,23,58076
1978,12,51,1978-12-51,1978-12-23,0,27,63617
1978,12,52,1978-12-52,1978-12-24,0,24,31068
1978,12,52,1978-12-52,1978-12-26,0,18,33352
1978,12,52,1978-12-52,1978-12-27,0,66,54954
1978,12,52,1978-12-52,1978-12-28,0,60,52551
1978,12,52,1978-12-52,1978-12-29,0,38,59446
1978,12,52,1978-12-52,1978-12-30,0,50,58341
1978,12,53,1978-12-53,1978-12-31,0,31,56635
1979,1,1,1979-1-1,1979-01-02,0,76,52629
1979,1,1,1979-1-1,1979-01-03,0,130,55651
1979,1,1,1979-1-1,1979-01-04,0,242,62018
1979,1,1,1979-1-1,1979-01-05,0,92,37308
1979,1,1,1979-1-1,1979-01-06,0,36,40139
1979,1,1,1979-1-1,1979-01-07,0,88,60085
1979,1,2,1979-1-2,1979-01-08,0,76,63148
1979,1,2,1979-1-2,1979-01-09,0,76,59182
1979,1,2,1979-1-2,1979-01-10,0,103,66762
1979,1,2,1979-1-2,1979-01-11,0,88,61862
1979,1,2,1979-1-2,1979-01-12,0,58,63569
1979,1,2,1979-1-2,1979-01-13,0,180,65204
1979,1,2,1979-1-2,1979-01-14,0,97,62381
1979,1,3,1979-1-3,1979-01-15,0,69,69620
1979,1,3,1979-1-3,1979-01-16,0,48,61957
1979,1,3,1979-1-3,1979-01-17,0,60,66884
1979,1,3,1979-1-3,1979-01-18,0,85,64645
1979,1,3,1979-1-3,1979-01-19,0,39,61393
1979,1,3,1979-1-3,1979-01-20,0,57,65540
1979,1,3,1979-1-3,1979-01-21,0,40,64865
1979,1,4,1979-1-4,1979-01-22,0,68,66104
1979,1,4,1979-1-4,1979-01-23,0,64,67511
1979,1,4,1979-1-4,1979-01-24,0,93,66021
1979,1,4,1979-1-4,1979-01-25,0,36,61656
1979,1,4,1979-1-4,1979-01-26,0,34,64957
1979,1,4,1979-1-4,1979-01-27,0,35,70361
1979,1,4,1979-1-4,1979-01-28,0,36,69310
1979,1,5,1979-1-5,1979-01-29,0,26,65423
1979,1,5,1979-1-5,1979-01-30,0,47,69323
1979,1,5,1979-1-5,1979-01-31,0,60,64010
1979,2,5,1979-2-5,1979-02-01,0,17,62300
1979,2,5,1979-2-5,1979-02-02,0,45,62956
1979,2,5,1979-2-5,1979-02-03,0,90,62596
1979,2,5,1979-2-5,1979-02-04,0,30,67853
1979,2,6,1979-2-6,1979-02-05,0,30,60389
1979,2,6,1979-2-6,1979-02-06,0,134,59538
1979,2,6,1979-2-6,1979-02-07,0,144,63926
1979,2,6,1979-2-6,1979-02-08,0,79,64232
1979,2,6,1979-2-6,1979-02-09,0,86,64527
1979,2,6,1979-2-6,1979-02-10,0,70,70322
1979,2,6,1979-2-6,1979-02-11,0,63,68125
1979,2,7,1979-2-7,1979-02-12,0,59,64262
1979,2,7,1979-2-7,1979-02-13,0,46,65627
1979,2,7,1979-2-7,1979-02-14,0,73,65494
1979,2,7,1979-2-7,1979-02-15,0,78,58995
1979,2,7,1979-2-7,1979-02-16,0,80,61842
1979,2,7,1979-2-7,1979-02-17,0,125,68424
1979,2,7,1979-2-7,1979-02-18,0,35,64088
1979,2,8,1979-2-8,1979-02-19,0,119,64914
1979,2,8,1979-2-8,1979-02-20,0,31,59416
1979,2,8,1979-2-8,1979-02-21,0,48,64994
1979,2,8,1979-2-8,1979-02-22,0,34,59520
1979,2,8,1979-2-8,1979-02-23,0,66,62367
1979,2,8,1979-2-8,1979-02-24,0,93,66906
1979,2,8,1979-2-8,1979-02-25,0,55,66573
1979,2,9,1979-2-9,1979-02-26,0,88,64906
1979,2,9,1979-2-9,1979-02-27,0,60,58441
1979,2,9,1979-2-9,1979-02-28,0,62,63240
1979,3,9,1979-3-9,1979-03-01,0,74,64517
1979,3,9,1979-3-9,1979-03-02,0,95,66444
1979,3,9,1979-3-9,1979-03-03,0,57,70575
1979,3,9,1979-3-9,1979-03-04,0,60,69252
1979,3,10,1979-3-10,1979-03-05,0,107,60988
1979,3,10,1979-3-10,1979-03-06,0,119,58222
1979,3,10,1979-3-10,1979-03-07,0,28,65679
1979,3,10,1979-3-10,1979-03-08,0,74,63793
1979,3,10,1979-3-10,1979-03-09,0,71,62544
1979,3,10,1979-3-10,1979-03-10,0,55,64765
1979,3,10,1979-3-10,1979-03-11,0,108,67957
1979,3,11,1979-3-11,1979-03-12,0,81,61447
1979,3,11,1979-3-11,1979-03-13,0,60,60908
1979,3,11,1979-3-11,1979-03-14,0,89,67466
1979,3,11,1979-3-11,1979-03-15,0,108,62898
1979,3,11,1979-3-11,1979-03-16,0,172,63104
1979,3,11,1979-3-11,1979-03-17,0,54,64885
1979,3,11,1979-3-11,1979-03-18,0,75,71121
1979,3,12,1979-3-12,1979-03-19,0,88,66090
1979,3,12,1979-3-12,1979-03-20,0,91,63357
1979,3,12,1979-3-12,1979-03-21,0,99,69668
1979,3,12,1979-3-12,1979-03-22,0,44,65526
1979,3,12,1979-3-12,1979-03-23,0,64,59672
1979,3,12,1979-3-12,1979-03-24,0,90,71332
1979,3,12,1979-3-12,1979-03-25,0,60,66657
1979,3,13,1979-3-13,1979-03-26,0,38,67382
1979,3,13,1979-3-13,1979-03-27,0,96,66291
1979,3,13,1979-3-13,1979-03-28,0,91,66639
1979,3,13,1979-3-13,1979-03-29,0,47,65217
1979,3,13,1979-3-13,1979-03-30,0,82,62749
1979,3,13,1979-3-13,1979-03-31,0,127,66171
1979,4,13,1979-4-13,1979-04-01,0,65,63089
1979,4,14,1979-4-14,1979-04-02,0,59,59568
1979,4,14,1979-4-14,1979-04-03,0,72,64511
1979,4,14,1979-4-14,1979-04-04,0,43,65232
1979,4,14,1979-4-14,1979-04-05,0,72,61329
1979,4,14,1979-4-14,1979-04-06,0,81,64331
1979,4,14,1979-4-14,1979-04-07,0,48,67879
1979,4,14,1979-4-14,1979-04-08,0,95,66395
1979,4,15,1979-4-15,1979-04-09,0,76,62886
1979,4,15,1979-4-15,1979-04-10,0,115,61825
1979,4,15,1979-4-15,1979-04-11,0,64,63138
1979,4,15,1979-4-15,1979-04-12,0,70,58864
1979,4,15,1979-4-15,1979-04-14,0,49,60056
1979,4,15,1979-4-15,1979-04-15,0,67,30604
1979,4,16,1979-4-16,1979-04-16,0,24,48819
1979,4,16,1979-4-16,1979-04-17,0,53,65170
1979,4,16,1979-4-16,1979-04-18,0,38,67604
1979,4,16,1979-4-16,1979-04-19,0,49,65685
1979,4,16,1979-4-16,1979-04-20,0,62,66160
1979,4,16,1979-4-16,1979-04-21,0,55,66426
1979,4,16,1979-4-16,1979-04-22,0,69,67320
1979,4,17,1979-4-17,1979-04-23,0,98,62501
1979,4,17,1979-4-17,1979-04-24,0,66,62081
1979,4,17,1979-4-17,1979-04-25,0,54,65373
1979,4,17,1979-4-17,1979-04-26,0,41,65786
1979,4,17,1979-4-17,1979-04-27,0,61,60682
1979,4,17,1979-4-17,1979-04-28,0,54,66734
1979,4,17,1979-4-17,1979-04-29,0,62,65252
1979,4,18,1979-4-18,1979-04-30,0,53,60235
1979,5,18,1979-5-18,1979-05-02,0,44,65283
1979,5,18,1979-5-18,1979-05-03,0,81,64070
1979,5,18,1979-5-18,1979-05-04,0,23,63116
1979,5,18,1979-5-18,1979-05-05,0,85,64247
1979,5,18,1979-5-18,1979-05-06,0,31,65914
1979,5,19,1979-5-19,1979-05-07,0,60,65687
1979,5,19,1979-5-19,1979-05-08,0,58,64889
1979,5,19,1979-5-19,1979-05-09,0,72,65922
1979,5,19,1979-5-19,1979-05-10,0,151,63285
1979,5,19,1979-5-19,1979-05-11,0,27,64895
1979,5,19,1979-5-19,1979-05-12,0,57,62743
1979,5,19,1979-5-19,1979-05-13,0,50,66464
1979,5,20,1979-5-20,1979-05-14,0,71,65173
1979,5,20,1979-5-20,1979-05-15,0,40,64443
1979,5,20,1979-5-20,1979-05-16,0,46,67217
1979,5,20,1979-5-20,1979-05-17,0,56,61630
1979,5,20,1979-5-20,1979-05-18,0,47,69509
1979,5,20,1979-5-20,1979-05-19,0,43,58857
1979,5,20,1979-5-20,1979-05-20,0,81,67061
1979,5,21,1979-5-21,1979-05-21,0,37,58391
1979,5,21,1979-5-21,1979-05-22,0,47,67471
1979,5,21,1979-5-21,1979-05-23,0,52,31452
1979,5,21,1979-5-21,1979-05-24,0,48,38231
1979,5,21,1979-5-21,1979-05-25,0,41,61285
1979,5,21,1979-5-21,1979-05-26,0,69,63909
1979,5,21,1979-5-21,1979-05-27,0,40,60548
1979,5,22,1979-5-22,1979-05-28,0,47,62385
1979,5,22,1979-5-22,1979-05-29,0,84,64279
1979,5,22,1979-5-22,1979-05-30,0,43,68204
1979,5,22,1979-5-22,1979-05-31,0,64,58794
1979,6,22,1979-6-22,1979-06-01,0,52,63949
1979,6,22,1979-6-22,1979-06-02,0,99,66156
1979,6,22,1979-6-22,1979-06-03,0,48,31998
1979,6,23,1979-6-23,1979-06-04,0,32,45056
1979,6,23,1979-6-23,1979-06-05,0,41,63950
1979,6,23,1979-6-23,1979-06-06,0,55,68556
1979,6,23,1979-6-23,1979-06-07,0,88,63702
1979,6,23,1979-6-23,1979-06-08,0,138,64409
1979,6,23,1979-6-23,1979-06-09,0,50,66767
1979,6,23,1979-6-23,1979-06-10,0,78,69848
1979,6,24,1979-6-24,1979-06-11,0,48,61921
1979,6,24,1979-6-24,1979-06-12,0,68,61052
1979,6,24,1979-6-24,1979-06-13,0,98,65802
1979,6,24,1979-6-24,1979-06-14,0,54,60630
1979,6,24,1979-6-24,1979-06-15,0,19,63093
1979,6,24,1979-6-24,1979-06-16,0,95,72225
1979,6,24,1979-6-24,1979-06-17,0,109,67164
1979,6,25,1979-6-25,1979-06-18,0,79,62225
1979,6,25,1979-6-25,1979-06-19,0,49,61452
1979,6,25,1979-6-25,1979-06-20,0,41,60928
1979,6,25,1979-6-25,1979-06-21,0,111,57419
1979,6,25,1979-6-25,1979-06-22,0,89,34738
1979,6,25,1979-6-25,1979-06-24,0,43,60681
1979,6,26,1979-6-26,1979-06-25,0,62,57038
1979,6,26,1979-6-26,1979-06-26,0,116,61820
1979,6,26,1979-6-26,1979-06-27,0,69,60296
1979,6,26,1979-6-26,1979-06-28,0,60,56134
1979,6,26,1979-6-26,1979-06-29,0,84,57134
1979,6,26,1979-6-26,1979-06-30,0,80,62804
1979,7,26,1979-7-26,1979-07-01,0,96,54953
1979,7,27,1979-7-27,1979-07-02,0,60,56835
1979,7,27,1979-7-27,1979-07-03,0,71,50665
1979,7,27,1979-7-27,1979-07-04,0,36,53072
1979,7,27,1979-7-27,1979-07-05,0,41,56272
1979,7,27,1979-7-27,1979-07-06,0,84,55871
1979,7,27,1979-7-27,1979-07-07,0,57,59296
1979,7,27,1979-7-27,1979-07-08,0,59,56386
1979,7,28,1979-7-28,1979-07-09,0,68,52917
1979,7,28,1979-7-28,1979-07-10,0,89,52799
1979,7,28,1979-7-28,1979-07-11,0,52,54334
1979,7,28,1979-7-28,1979-07-12,0,102,54521
1979,7,28,1979-7-28,1979-07-13,0,94,54868
1979,7,28,1979-7-28,1979-07-14,0,83,57358
1979,7,28,1979-7-28,1979-07-15,0,70,53938
1979,7,29,1979-7-29,1979-07-16,0,63,51931
1979,7,29,1979-7-29,1979-07-17,0,79,54010
1979,7,29,1979-7-29,1979-07-18,0,109,52088
1979,7,29,1979-7-29,1979-07-19,0,68,53014
1979,7,29,1979-7-29,1979-07-20,0,195,53577
1979,7,29,1979-7-29,1979-07-21,0,197,61717
1979,7,29,1979-7-29,1979-07-22,0,84,55046
1979,7,30,1979-7-30,1979-07-23,0,72,55824
1979,7,30,1979-7-30,1979-07-24,0,33,52725
1979,7,30,1979-7-30,1979-07-25,0,64,55431
1979,7,30,1979-7-30,1979-07-26,0,58,50442
1979,7,30,1979-7-30,1979-07-27,0,51,57184
1979,7,30,1979-7-30,1979-07-28,0,63,59631
1979,7,30,1979-7-30,1979-07-29,0,17,52436
1979,7,31,1979-7-31,1979-07-30,0,25,52827
1979,7,31,1979-7-31,1979-07-31,0,42,57116
1979,8,31,1979-8-31,1979-08-01,0,27,54784
1979,8,31,1979-8-31,1979-08-02,0,50,48603
1979,8,31,1979-8-31,1979-08-03,0,64,55243
1979,8,31,1979-8-31,1979-08-04,0,51,60056
1979,8,31,1979-8-31,1979-08-05,0,32,54258
1979,8,32,1979-8-32,1979-08-06,0,41,57624
1979,8,32,1979-8-32,1979-08-07,0,93,57452
1979,8,32,1979-8-32,1979-08-08,0,157,61968
1979,8,32,1979-8-32,1979-08-09,0,45,57252
1979,8,32,1979-8-32,1979-08-10,0,113,58023
1979,8,32,1979-8-32,1979-08-11,0,106,63338
1979,8,32,1979-8-32,1979-08-12,0,96,65121
1979,8,33,1979-8-33,1979-08-13,0,94,58996
1979,8,33,1979-8-33,1979-08-14,0,43,59356
1979,8,33,1979-8-33,1979-08-15,0,39,57151
1979,8,33,1979-8-33,1979-08-16,0,57,61234
1979,8,33,1979-8-33,1979-08-17,0,43,62698
1979,8,33,1979-8-33,1979-08-18,0,57,64188
1979,8,33,1979-8-33,1979-08-19,0,40,66398
1979,8,34,1979-8-34,1979-08-20,0,30,61170
1979,8,34,1979-8-34,1979-08-21,0,64,66778
1979,8,34,1979-8-34,1979-08-22,0,48,60536
1979,8,34,1979-8-34,1979-08-23,0,92,58586
1979,8,34,1979-8-34,1979-08-24,0,34,61946
1979,8,34,1979-8-34,1979-08-25,0,49,66965
1979,8,34,1979-8-34,1979-08-26,0,56,65754
1979,8,35,1979-8-35,1979-08-27,0,45,61246
1979,8,35,1979-8-35,1979-08-28,0,87,64978
1979,8,35,1979-8-35,1979-08-29,0,67,64205
1979,8,35,1979-8-35,1979-08-30,0,69,64869
1979,8,35,1979-8-35,1979-08-31,0,61,65103
1979,9,35,1979-9-35,1979-09-01,0,59,64101
1979,9,35,1979-9-35,1979-09-02,0,57,71645
1979,9,36,1979-9-36,1979-09-03,0,46,64752
1979,9,36,1979-9-36,1979-09-04,0,49,67110
1979,9,36,1979-9-36,1979-09-05,0,38,67039
1979,9,36,1979-9-36,1979-09-06,0,62,65715
1979,9,36,1979-9-36,1979-09-07,0,69,65332
1979,9,36,1979-9-36,1979-09-08,0,129,72881
1979,9,36,1979-9-36,1979-09-09,0,99,72113
1979,9,37,1979-9-37,1979-09-10,0,50,65342
1979,9,37,1979-9-37,1979-09-11,0,86,65853
1979,9,37,1979-9-37,1979-09-12,0,53,69366
1979,9,37,1979-9-37,1979-09-13,0,47,68923
1979,9,37,1979-9-37,1979-09-14,0,35,66971
1979,9,37,1979-9-37,1979-09-15,0,47,61753
1979,9,37,1979-9-37,1979-09-16,0,40,59551
1979,9,38,1979-9-38,1979-09-17,0,43,67092
1979,9,38,1979-9-38,1979-09-18,0,37,60373
1979,9,38,1979-9-38,1979-09-19,0,78,64974
1979,9,38,1979-9-38,1979-09-20,0,42,65064
1979,9,38,1979-9-38,1979-09-21,0,30,63806
1979,9,38,1979-9-38,1979-09-22,0,46,57489
1979,9,38,1979-9-38,1979-09-23,0,51,66186
1979,9,39,1979-9-39,1979-09-24,0,63,63311
1979,9,39,1979-9-39,1979-09-25,0,58,71046
1979,9,39,1979-9-39,1979-09-26,0,54,68692
1979,9,39,1979-9-39,1979-09-27,0,53,63951
1979,9,39,1979-9-39,1979-09-28,0,73,62286
1979,9,39,1979-9-39,1979-09-29,0,29,66012
1979,9,39,1979-9-39,1979-09-30,0,27,67382
1979,10,40,1979-10-40,1979-10-01,0,26,66706
1979,10,40,1979-10-40,1979-10-02,0,59,64953
1979,10,40,1979-10-40,1979-10-03,0,72,68452
1979,10,40,1979-10-40,1979-10-04,0,19,64669
1979,10,40,1979-10-40,1979-10-05,0,68,62673
1979,10,40,1979-10-40,1979-10-06,0,54,68511
1979,10,40,1979-10-40,1979-10-07,0,26,67652
1979,10,41,1979-10-41,1979-10-08,0,35,63771
1979,10,41,1979-10-41,1979-10-09,0,60,61305
1979,10,41,1979-10-41,1979-10-10,0,85,65559
1979,10,41,1979-10-41,1979-10-11,0,85,65623
1979,10,41,1979-10-41,1979-10-12,0,64,66557
1979,10,41,1979-10-41,1979-10-13,0,105,67519
1979,10,41,1979-10-41,1979-10-14,0,28,65047
1979,10,42,1979-10-42,1979-10-15,0,34,65445
1979,10,42,1979-10-42,1979-10-16,0,47,63814
1979,10,42,1979-10-42,1979-10-17,0,81,66222
1979,10,42,1979-10-42,1979-10-18,0,64,60740
1979,10,42,1979-10-42,1979-10-19,0,39,63137
1979,10,42,1979-10-42,1979-10-20,0,103,63997
1979,10,42,1979-10-42,1979-10-21,0,58,69617
1979,10,43,1979-10-43,1979-10-22,0,21,62570
1979,10,43,1979-10-43,1979-10-23,0,46,68264
1979,10,43,1979-10-43,1979-10-24,0,78,66574
1979,10,43,1979-10-43,1979-10-25,0,67,64609
1979,10,43,1979-10-43,1979-10-26,0,50,65989
1979,10,43,1979-10-43,1979-10-27,0,25,67384
1979,10,43,1979-10-43,1979-10-28,0,46,66248
1979,10,44,1979-10-44,1979-10-29,0,47,65000
1979,10,44,1979-10-44,1979-10-30,0,34,65277
1979,10,44,1979-10-44,1979-10-31,0,85,69413
1979,11,44,1979-11-44,1979-11-01,0,68,65440
1979,11,44,1979-11-44,1979-11-02,0,31,30922
1979,11,44,1979-11-44,1979-11-03,0,25,40073
1979,11,44,1979-11-44,1979-11-04,0,60,72918
1979,11,45,1979-11-45,1979-11-05,0,50,64554
1979,11,45,1979-11-45,1979-11-06,0,45,65850
1979,11,45,1979-11-45,1979-11-07,0,109,67265
1979,11,45,1979-11-45,1979-11-08,0,47,63438
1979,11,45,1979-11-45,1979-11-09,0,73,67607
1979,11,45,1979-11-45,1979-11-10,0,80,64087
1979,11,45,1979-11-45,1979-11-11,0,72,68047
1979,11,46,1979-11-46,1979-11-12,0,154,62730
1979,11,46,1979-11-46,1979-11-13,0,80,66862
1979,11,46,1979-11-46,1979-11-14,0,84,72458
1979,11,46,1979-11-46,1979-11-15,0,75,63794
1979,11,46,1979-11-46,1979-11-16,0,121,63868
1979,11,46,1979-11-46,1979-11-17,0,89,67724
1979,11,46,1979-11-46,1979-11-18,0,37,67852
1979,11,47,1979-11-47,1979-11-19,0,55,66345
1979,11,47,1979-11-47,1979-11-20,0,116,65477
1979,11,47,1979-11-47,1979-11-21,0,97,71636
1979,11,47,1979-11-47,1979-11-22,0,40,61641
1979,11,47,1979-11-47,1979-11-23,0,51,68460
1979,11,47,1979-11-47,1979-11-24,0,72,66713
1979,11,47,1979-11-47,1979-11-25,0,69,64300
1979,11,48,1979-11-48,1979-11-26,0,48,65562
1979,11,48,1979-11-48,1979-11-27,0,59,63287
1979,11,48,1979-11-48,1979-11-28,0,45,68284
1979,11,48,1979-11-48,1979-11-29,0,37,62059
1979,11,48,1979-11-48,1979-11-30,0,69,65194
1979,12,48,1979-12-48,1979-12-01,0,109,68723
1979,12,48,1979-12-48,1979-12-02,0,67,70299
1979,12,49,1979-12-49,1979-12-03,0,96,63963
1979,12,49,1979-12-49,1979-12-04,0,69,69471
1979,12,49,1979-12-49,1979-12-05,0,28,67110
1979,12,49,1979-12-49,1979-12-06,0,46,66621
1979,12,49,1979-12-49,1979-12-07,0,16,61953
1979,12,49,1979-12-49,1979-12-08,0,28,71016
1979,12,49,1979-12-49,1979-12-09,0,19,70309
1979,12,50,1979-12-50,1979-12-10,0,35,66960
1979,12,50,1979-12-50,1979-12-11,0,138,64991
1979,12,50,1979-12-50,1979-12-12,0,64,68932
1979,12,50,1979-12-50,1979-12-13,0,28,58730
1979,12,50,1979-12-50,1979-12-14,0,81,62717
1979,12,50,1979-12-50,1979-12-15,0,35,65539
1979,12,50,1979-12-50,1979-12-16,0,39,66748
1979,12,51,1979-12-51,1979-12-17,0,36,59849
1979,12,51,1979-12-51,1979-12-18,0,78,63140
1979,12,51,1979-12-51,1979-12-19,0,96,62545
1979,12,51,1979-12-51,1979-12-20,0,47,60559
1979,12,51,1979-12-51,1979-12-21,0,19,58612
1979,12,51,1979-12-51,1979-12-22,0,78,63997
1979,12,51,1979-12-51,1979-12-23,0,58,56578
1979,12,52,1979-12-52,1979-12-24,0,19,29766
1979,12,52,1979-12-52,1979-12-26,0,48,23538
1979,12,52,1979-12-52,1979-12-27,0,78,53616
1979,12,52,1979-12-52,1979-12-28,0,54,53292
1979,12,52,1979-12-52,1979-12-29,0,125,58409
1979,12,52,1979-12-52,1979-12-30,0,57,54530
1979,12,53,1979-12-53,1979-12-31,0,28,54966
1980,1,1,1980-1-1,1980-01-02,0,46,58427
1980,1,1,1980-1-1,1980-01-03,0,22,55813
1980,1,1,1980-1-1,1980-01-04,0,68,58653
1980,1,1,1980-1-1,1980-01-05,0,63,65541
1980,1,1,1980-1-1,1980-01-06,0,39,56572
1980,1,1,1980-1-1,1980-01-07,0,46,61004
1980,1,2,1980-1-2,1980-01-08,0,74,63774
1980,1,2,1980-1-2,1980-01-09,0,25,65605
1980,1,2,1980-1-2,1980-01-10,0,134,68709
1980,1,2,1980-1-2,1980-01-11,0,42,69622
1980,1,2,1980-1-2,1980-01-12,0,50,71716
1980,1,2,1980-1-2,1980-01-13,0,33,67644
1980,1,2,1980-1-2,1980-01-14,0,26,68246
1980,1,3,1980-1-3,1980-01-15,0,28,63324
1980,1,3,1980-1-3,1980-01-16,0,45,69664
1980,1,3,1980-1-3,1980-01-17,0,38,68219
1980,1,3,1980-1-3,1980-01-18,0,76,63054
1980,1,3,1980-1-3,1980-01-19,0,55,67204
1980,1,3,1980-1-3,1980-01-20,0,28,66306
1980,1,3,1980-1-3,1980-01-21,0,21,66420
1980,1,4,1980-1-4,1980-01-22,0,50,69697
1980,1,4,1980-1-4,1980-01-23,0,48,73870
1980,1,4,1980-1-4,1980-01-24,0,105,67832
1980,1,4,1980-1-4,1980-01-25,0,34,67651
1980,1,4,1980-1-4,1980-01-26,0,36,67036
1980,1,4,1980-1-4,1980-01-27,0,97,66276
1980,1,4,1980-1-4,1980-01-28,0,91,67406
1980,1,5,1980-1-5,1980-01-29,0,41,69603
1980,1,5,1980-1-5,1980-01-30,0,102,68530
1980,1,5,1980-1-5,1980-01-31,0,31,71048
1980,2,5,1980-2-5,1980-02-01,0,62,68372
1980,2,5,1980-2-5,1980-02-02,0,67,64952
1980,2,5,1980-2-5,1980-02-03,0,58,69429
1980,2,5,1980-2-5,1980-02-04,0,50,71195
1980,2,6,1980-2-6,1980-02-05,0,63,69163
1980,2,6,1980-2-6,1980-02-06,0,43,71417
1980,2,6,1980-2-6,1980-02-07,0,38,66535
1980,2,6,1980-2-6,1980-02-08,0,21,67023
1980,2,6,1980-2-6,1980-02-09,0,48,67486
1980,2,6,1980-2-6,1980-02-10,0,36,74532
1980,2,6,1980-2-6,1980-02-11,0,67,64453
1980,2,7,1980-2-7,1980-02-12,0,57,74145
1980,2,7,1980-2-7,1980-02-13,0,73,70261
1980,2,7,1980-2-7,1980-02-14,0,43,63148
1980,2,7,1980-2-7,1980-02-15,0,62,64304
1980,2,7,1980-2-7,1980-02-16,0,50,66559
1980,2,7,1980-2-7,1980-02-17,0,49,66671
1980,2,7,1980-2-7,1980-02-18,0,72,64347
1980,2,8,1980-2-8,1980-02-19,0,100,67494
1980,2,8,1980-2-8,1980-02-20,0,66,67585
1980,2,8,1980-2-8,1980-02-21,0,42,63167
1980,2,8,1980-2-8,1980-02-22,0,87,62296
1980,2,8,1980-2-8,1980-02-23,0,25,67925
1980,2,8,1980-2-8,1980-02-24,0,31,65481
1980,2,8,1980-2-8,1980-02-25,0,42,62212
1980,2,9,1980-2-9,1980-02-26,0,42,67105
1980,2,9,1980-2-9,1980-02-27,0,76,69371
1980,2,9,1980-2-9,1980-02-28,0,33,67477
1980,2,9,1980-2-9,1980-02-29,0,23,69929
1980,3,9,1980-3-9,1980-03-01,0,23,68913
1980,3,9,1980-3-9,1980-03-02,0,14,68154
1980,3,9,1980-3-9,1980-03-03,0,38,71944
1980,3,10,1980-3-10,1980-03-04,0,80,68558
1980,3,10,1980-3-10,1980-03-05,0,45,75721
1980,3,10,1980-3-10,1980-03-06,0,36,67663
1980,3,10,1980-3-10,1980-03-07,0,62,71431
1980,3,10,1980-3-10,1980-03-08,0,75,66542
1980,3,10,1980-3-10,1980-03-09,0,25,74876
1980,3,10,1980-3-10,1980-03-10,0,41,69149
1980,3,11,1980-3-11,1980-03-11,0,31,67660
1980,3,11,1980-3-11,1980-03-12,0,60,68411
1980,3,11,1980-3-11,1980-03-13,0,112,68056
1980,3,11,1980-3-11,1980-03-14,0,91,73095
1980,3,11,1980-3-11,1980-03-15,0,71,73774
1980,3,11,1980-3-11,1980-03-16,0,123,79246
1980,3,11,1980-3-11,1980-03-17,0,136,71692
1980,3,12,1980-3-12,1980-03-18,0,145,68972
1980,3,12,1980-3-12,1980-03-19,0,110,72900
1980,3,12,1980-3-12,1980-03-20,0,41,69363
1980,3,12,1980-3-12,1980-03-21,0,35,75164
1980,3,12,1980-3-12,1980-03-22,0,53,65666
1980,3,12,1980-3-12,1980-03-23,0,23,66812
1980,3,12,1980-3-12,1980-03-24,0,76,65310
1980,3,13,1980-3-13,1980-03-25,0,33,65681
1980,3,13,1980-3-13,1980-03-26,0,52,52248
1980,3,13,1980-3-13,1980-03-27,0,57,67350
1980,3,13,1980-3-13,1980-03-28,0,31,62551
1980,3,13,1980-3-13,1980-03-29,0,44,72097
1980,3,13,1980-3-13,1980-03-30,0,30,73783
1980,3,13,1980-3-13,1980-03-31,0,53,64032
1980,4,14,1980-4-14,1980-04-01,0,23,65641
1980,4,14,1980-4-14,1980-04-02,0,79,64436
1980,4,14,1980-4-14,1980-04-03,0,21,57030
1980,4,14,1980-4-14,1980-04-05,0,36,67830
1980,4,14,1980-4-14,1980-04-06,0,66,32963
1980,4,14,1980-4-14,1980-04-07,0,23,56275
1980,4,15,1980-4-15,1980-04-08,0,90,67735
1980,4,15,1980-4-15,1980-04-09,0,117,70346
1980,4,15,1980-4-15,1980-04-10,0,55,59695
1980,4,15,1980-4-15,1980-04-11,0,57,70322
1980,4,15,1980-4-15,1980-04-12,0,32,69461
1980,4,15,1980-4-15,1980-04-13,0,58,73435
1980,4,15,1980-4-15,1980-04-14,0,44,63417
1980,4,16,1980-4-16,1980-04-15,0,56,66399
1980,4,16,1980-4-16,1980-04-16,0,54,75564
1980,4,16,1980-4-16,1980-04-17,0,157,69998
1980,4,16,1980-4-16,1980-04-18,0,77,70468
1980,4,16,1980-4-16,1980-04-19,0,48,65031
1980,4,16,1980-4-16,1980-04-20,0,64,76288
1980,4,16,1980-4-16,1980-04-21,0,43,67615
1980,4,17,1980-4-17,1980-04-22,0,38,72519
1980,4,17,1980-4-17,1980-04-23,0,50,74133
1980,4,17,1980-4-17,1980-04-24,0,57,68362
1980,4,17,1980-4-17,1980-04-25,0,103,70624
1980,4,17,1980-4-17,1980-04-26,0,39,68352
1980,4,17,1980-4-17,1980-04-27,0,28,75809
1980,4,17,1980-4-17,1980-04-28,0,55,65257
